Date,Open,High,Low,Close,Volume,Daily_Return
2023-08-28,131.31,132.54,130.14,131.01,20543300,0.008700338774253025
2023-08-29,132.24,136.57,132.24,134.57,43075600,0.027173498206243707
2023-08-30,134.78,136.28,134.07,135.88,28315800,0.00973471055955999
2023-08-31,136.01,138.0,135.79,136.17,30053800,0.0021342360906682067
2023-09-01,137.46,137.46,134.85,135.66,21543687,-0.0037453183520598232
2023-09-05,135.44,136.42,134.58,135.77,19403112,0.0008108506560520201
2023-09-06,136.02,136.53,133.67,134.46,18684534,-0.009648670545776006
2023-09-07,133.59,135.58,132.95,135.26,18844342,0.00594972482522671
2023-09-08,134.91,136.66,134.85,136.38,23584188,0.008280348957563355
2023-09-11,136.54,137.48,135.79,136.92,20763400,0.003959524857017005
2023-09-12,136.26,136.87,135.19,135.34,18405505,-0.011539585159216936
2023-09-13,135.09,136.9,134.15,136.71,20749500,0.01012265405645052
2023-09-14,137.6,138.7,136.24,138.1,24751000,0.010167507863360292
2023-09-15,137.98,138.52,136.48,137.4,38919614,-0.005068790731354023
2023-09-18,136.61,139.16,136.61,138.21,21861346,0.005895196506550127
2023-09-19,137.42,138.41,136.62,138.04,20353700,-0.0012300123001230956
2023-09-20,138.08,138.08,133.62,133.74,29927500,-0.03115039119095897
2023-09-21,131.44,132.23,130.07,130.44,31503910,-0.024674742036787878
2023-09-22,130.76,132.03,129.6,130.25,26397337,-0.0014566084023305281
2023-09-25,129.83,131.17,128.96,131.11,20094643,0.006602687140115249
2023-09-26,129.77,130.36,127.22,128.57,25718704,-0.019373045534284317
2023-09-27,128.57,130.9,128.57,130.54,22746500,0.015322392471027513
2023-09-28,129.84,133.3,129.79,132.31,22513132,0.013559062356365947
2023-09-29,133.28,134.05,130.36,130.86,30859790,-0.01095911117829329
2023-10-02,131.21,134.42,131.17,134.17,22288038,0.025294207550053294
2023-10-03,133.94,134.26,131.84,132.43,22989401,-0.012968621897592514
2023-10-04,132.79,135.57,132.53,135.24,26752300,0.021218757079211725
2023-10-05,135.07,135.49,133.45,135.07,19832615,-0.0012570245489501586
2023-10-06,134.01,138.16,134.01,137.58,27597598,0.01858295698526713
2023-10-09,136.94,138.94,135.61,138.42,19278100,0.0061055385957260455
2023-10-10,138.5,139.72,137.33,138.06,27786613,-0.002600780234070066
2023-10-11,138.58,141.11,138.58,140.55,25884303,0.018035636679704536
2023-10-12,141.05,141.22,138.26,138.97,24765537,-0.011241551049448684
2023-10-13,139.38,140.0,136.62,137.36,23435599,-0.011585234223213559
2023-10-16,138.17,139.63,137.99,139.1,28501900,0.012667443214909646
2023-10-17,138.63,139.9,137.18,139.72,23515800,0.0044572250179726325
2023-10-18,139.45,140.72,137.38,137.96,23375000,-0.012596621815058606
2023-10-19,138.5,139.66,137.38,137.75,26066011,-0.0015221803421282543
2023-10-20,137.33,137.87,135.08,135.6,26335673,-0.015607985480943776
2023-10-23,135.04,137.66,133.95,136.5,26317930,0.006637168141592875
2023-10-24,137.83,139.36,137.42,138.81,44814321,0.01692307692307704
2023-10-25,128.16,128.31,125.07,125.61,84366208,-0.09509401339961099
2023-10-26,123.27,124.33,121.27,122.28,57061140,-0.02651062813470262
2023-10-27,122.88,123.31,120.21,122.17,44566506,-0.0008995747464835002
2023-10-30,123.21,125.4,122.75,124.46,28940100,0.018744372595563386
2023-10-31,125.06,125.37,122.69,124.08,26292342,-0.0030531897798489194
2023-11-01,124.07,126.49,123.72,126.45,30082438,0.01910058027079309
2023-11-02,128.42,128.98,126.93,127.49,27124647,0.008224594701462973
2023-11-03,128.02,129.53,127.86,129.1,26393109,0.012628441446387972
2023-11-06,129.05,130.34,128.67,130.25,19052740,0.008907823392718894
2023-11-07,130.71,131.91,129.88,130.97,29757300,0.005527831094049862
2023-11-08,130.97,132.21,130.78,131.84,26425849,0.006642742612812169
2023-11-09,131.96,132.55,130.07,130.24,23747800,-0.012135922330097082
2023-11-10,130.1,132.8,129.41,132.59,26927826,0.018043611793611802
2023-11-13,131.78,132.59,131.25,132.09,18324800,-0.003771023455765854
2023-11-14,134.19,135.7,133.32,133.62,32395200,0.01158301158301156
2023-11-15,134.87,135.03,133.57,134.62,23861515,0.007483909594372173
2023-11-16,135.19,137.22,134.32,136.93,28013200,0.01715941167731394
2023-11-17,136.0,136.06,133.65,135.31,37287691,-0.011830862484481175
2023-11-20,133.69,136.66,133.62,136.25,27850762,0.006947010568324474
2023-11-21,136.29,137.18,135.96,136.97,22635300,0.005284403669724824
2023-11-22,137.47,139.42,137.47,138.49,17820456,0.011097320581149317
2023-11-24,138.03,138.13,135.99,136.69,12514322,-0.012997328326955104
2023-11-27,136.03,138.42,136.0,136.41,23436526,-0.002048430755724695
2023-11-28,136.08,137.25,135.42,137.2,18730032,0.005791364269481569
2023-11-29,137.57,138.29,134.84,134.99,23967222,-0.016107871720116518
2023-11-30,135.05,135.55,131.28,132.53,38988300,-0.01822357211645309
2023-12-01,131.86,132.11,130.67,131.86,31442263,-0.005055459141326435
2023-12-04,129.88,130.03,127.9,129.27,36669900,-0.019642044592749874
2023-12-05,128.95,132.14,128.25,130.99,27384800,0.013305484644542398
2023-12-06,131.44,131.84,129.88,130.02,23576200,-0.007405145430948945
2023-12-07,135.04,138.56,134.7,136.93,56767100,0.05314566989693881
2023-12-08,134.2,136.4,134.03,134.99,32260112,-0.014167822975242772
2023-12-11,132.38,133.34,131.36,133.29,31138011,-0.012593525446329523
2023-12-12,131.81,133.0,131.26,132.52,29032831,-0.005776877485182519
2023-12-13,133.38,133.5,131.57,132.57,30104800,0.00037730153939019573
2023-12-14,133.38,133.72,129.69,131.94,38722413,-0.004752206381534285
2023-12-15,131.62,133.51,131.18,132.6,50847113,0.005002273760800424
2023-12-18,132.63,137.15,132.43,135.8,32258000,0.024132730015083093
2023-12-19,136.84,137.47,136.08,136.65,25476800,0.006259204712812938
2023-12-20,138.97,141.7,138.07,138.34,49107200,0.012367361873399263
2023-12-21,139.49,140.69,139.18,140.42,27488300,0.01503541997975999
2023-12-22,140.77,141.99,140.71,141.49,26532199,0.007619997151403046
2023-12-26,141.59,142.68,141.19,141.52,16780333,0.00021202911866557983
2023-12-27,141.59,142.08,139.89,140.37,19628618,-0.008126059920859241
2023-12-28,140.78,141.14,139.75,140.23,16045712,-0.0009973641091401975
2023-12-29,139.63,140.36,138.78,139.69,18733017,-0.0038508165157241647
2024-01-02,138.55,139.45,136.48,138.17,23711220,-0.010881237024840784
2024-01-03,137.25,139.63,137.08,138.92,24212147,0.0054280958239849575
2024-01-04,138.42,139.16,136.35,136.39,27137735,-0.018211920529801362
2024-01-05,136.75,137.16,135.15,135.73,22513854,-0.00483906444754012
2024-01-08,136.29,139.01,136.26,138.84,21404000,0.022913136373683196
2024-01-09,138.5,141.49,138.15,140.95,24759600,0.015197349467012344
2024-01-10,141.0,143.0,140.91,142.28,21320203,0.00943597020219955
2024-01-11,143.49,145.22,140.64,142.08,24008722,-0.0014056789429293115
2024-01-12,142.67,143.2,141.82,142.65,18785514,0.004011824324324342
2024-01-16,142.0,144.35,141.45,142.49,22670500,-0.0011216263582194408
2024-01-17,141.35,141.84,138.9,141.47,20968649,-0.0071583970804969255
2024-01-18,142.05,144.21,141.99,143.48,25746417,0.014207959284654015
2024-01-19,144.74,146.45,144.38,146.38,34271867,0.020211876219682123
2024-01-22,147.1,148.39,145.84,145.99,32200400,-0.002664298401420906
2024-01-23,145.89,147.18,145.5,147.04,21636129,0.0071922734433864655
2024-01-24,148.54,149.85,148.1,148.7,25233500,0.011289445048966229
2024-01-25,150.07,153.05,149.54,151.87,29149100,0.021318090114324173
2024-01-26,151.1,152.54,151.01,152.19,26115500,0.002107065253176943
2024-01-29,152.06,153.78,151.43,153.51,27784300,0.008673368815296678
2024-01-30,152.8,153.62,151.19,151.46,36331833,-0.01335417888085455
2024-01-31,143.62,144.0,139.87,140.1,71910044,-0.07500330120163745
2024-02-01,142.12,143.06,140.79,141.16,40466549,0.007566024268379712
2024-02-02,139.26,142.62,136.5,142.38,62499574,0.0086426749787476
2024-02-05,142.82,145.47,142.78,143.68,38505405,0.009130495856159548
2024-02-06,144.65,145.36,143.19,144.1,29128201,0.002923162583518879
2024-02-07,144.76,145.62,143.93,145.54,25208900,0.009993060374739793
2024-02-08,145.83,146.33,145.1,145.91,22563800,0.0025422564243506862
2024-02-09,146.68,149.44,146.18,149.0,26829504,0.02117743814680284
2024-02-12,148.42,149.34,147.37,147.53,21564100,-0.009865771812080482
2024-02-13,144.92,146.67,143.69,145.14,27837730,-0.01620009489595342
2024-02-14,146.08,146.52,144.09,145.94,22704200,0.005511919525974962
2024-02-15,143.14,143.52,140.46,142.77,37590700,-0.021721255310401477
2024-02-16,142.99,143.19,140.14,140.52,31468926,-0.015759613364152103
2024-02-20,139.66,142.08,139.49,141.12,25144700,0.004269854824935804
2024-02-21,141.45,142.69,140.68,142.55,23315700,0.010133219954648665
2024-02-22,144.93,145.0,142.8,144.09,27191900,0.010803226937916355
2024-02-23,143.67,144.68,143.43,143.96,19493800,-0.0009022138940939506
2024-02-26,142.14,142.44,137.39,137.57,53641800,-0.044387329813837306
2024-02-27,138.02,139.25,137.09,138.88,33099200,0.009522424947299601
2024-02-28,137.9,138.01,135.41,136.38,37328600,-0.018001152073732762
2024-02-29,137.28,138.86,136.4,138.46,42133000,0.015251503152954982
2024-03-01,138.43,138.87,136.92,137.14,31151116,-0.009533439260436372
2024-03-04,135.66,135.66,131.91,133.35,55999415,-0.027635992416508603
2024-03-05,131.88,133.24,130.67,132.67,40194800,-0.00509936257967758
2024-03-06,133.12,133.58,130.85,131.4,35318610,-0.009572623803421942
2024-03-07,132.79,134.94,131.61,134.38,37738209,0.02267884322678837
2024-03-08,134.21,138.09,134.0,135.41,39370392,0.00766483107605298
2024-03-11,136.13,139.1,136.13,137.67,32437800,0.016690052433350422
2024-03-12,137.03,139.38,137.03,138.5,27563400,0.006028909711629282
2024-03-13,139.0,141.09,138.99,139.79,23347208,0.009314079422382715
2024-03-14,141.19,143.59,140.46,143.1,42753400,0.023678374704914518
2024-03-15,142.5,143.18,140.03,141.18,49475417,-0.013417190775681265
2024-03-18,148.61,152.15,147.17,147.68,69273700,0.046040515653775316
2024-03-19,148.16,148.79,146.08,147.03,24070435,-0.004401408450704247
2024-03-20,148.0,148.86,146.74,148.74,21311501,0.011630279534788901
2024-03-21,149.47,150.37,146.9,147.6,24755600,-0.007664380798709236
2024-03-22,149.12,151.58,148.98,150.77,29211769,0.021476964769647777
2024-03-25,149.94,150.38,147.82,150.07,19229300,-0.004642833454931439
2024-03-26,150.22,152.26,149.98,150.67,22149137,0.003998134204038051
2024-03-27,151.18,151.64,148.9,150.87,22879200,0.0013274042609678904
2024-03-28,150.85,151.43,150.17,150.93,24485400,0.00039769337840533936
2024-04-01,150.69,155.74,150.61,155.49,31730848,0.030212681375472172
2024-04-02,153.5,154.7,152.15,154.56,24586000,-0.005981092031641988
2024-04-03,153.6,155.08,152.73,154.92,24705000,0.0023291925465838137
2024-04-04,153.5,154.77,150.45,150.53,34724738,-0.028337206300025786
2024-04-05,150.03,153.42,149.6,152.5,23459246,0.013087092273965206
2024-04-08,152.78,155.27,152.61,154.85,20702000,0.015409836065573668
2024-04-09,156.09,158.56,155.19,156.6,31113013,0.011301259283177378
2024-04-10,156.21,156.61,154.68,156.14,22838629,-0.002937420178799499
2024-04-11,156.91,159.68,156.46,159.41,27166431,0.020942743691559018
2024-04-12,157.96,160.22,157.14,157.73,25353746,-0.010538862053823483
2024-04-15,158.86,159.24,154.59,154.86,27136500,-0.01819565079566332
2024-04-16,154.19,155.65,153.43,154.4,20779500,-0.0029704248999096183
2024-04-17,155.62,157.08,154.58,155.47,21763130,0.006930051813471394
2024-04-18,155.34,156.94,154.62,156.01,19883044,0.003473338907827861
2024-04-19,156.2,156.36,152.3,154.09,32615639,-0.012306903403627945
2024-04-22,154.31,157.64,154.06,156.28,26446206,0.014212473229930467
2024-04-23,156.96,158.97,156.28,158.26,21151600,0.012669567443050811
2024-04-24,157.49,159.57,157.17,159.13,22779112,0.0054972829521040545
2024-04-25,151.33,156.49,150.87,156.0,57109730,-0.01966945264877773
2024-04-26,174.37,174.71,169.65,171.95,64665300,0.1022435897435896
2024-04-29,169.06,169.55,165.21,166.15,45610024,-0.03373073567897633
2024-04-30,165.61,168.1,162.6,162.78,33562900,-0.020282876918447212
2024-05-01,164.3,167.12,163.09,163.86,33493200,0.006634721710283786
2024-05-02,164.79,166.73,163.89,166.62,24294549,0.016843647015745145
2024-05-03,167.56,167.96,163.05,167.24,34662432,0.003721041891729726
2024-05-06,167.46,168.14,166.03,168.1,21871300,0.00514231045204494
2024-05-07,168.5,171.76,168.39,171.25,28039700,0.0187388459250446
2024-05-08,169.0,170.15,168.74,169.38,19569146,-0.010919708029197062
2024-05-09,169.39,170.69,168.18,169.96,15346700,0.0034242531585784164
2024-05-10,168.03,169.85,166.19,168.65,29799931,-0.007707695928453773
2024-05-13,164.26,169.28,164.0,169.14,31327602,0.0029054254372959942
2024-05-14,169.77,171.25,168.8,170.34,25127138,0.00709471443774401
2024-05-15,170.63,172.65,170.51,172.51,26948400,0.012739227427497779
2024-05-16,173.29,175.12,172.69,174.18,27867947,0.00968059822618983
2024-05-17,174.18,176.27,173.69,176.06,24479300,0.010793432081754428
2024-05-20,176.19,178.77,176.08,176.92,22554400,0.004884698398273324
2024-05-21,176.9,178.15,175.81,177.85,16989400,0.005256613158489687
2024-05-22,176.64,177.15,175.21,176.38,17880042,-0.008265392184425124
2024-05-23,177.07,178.25,172.95,173.55,21024935,-0.016044903050232318
2024-05-24,174.98,175.77,173.65,174.99,16579438,0.008297320656871277
2024-05-28,174.45,177.27,174.37,176.4,20572200,0.008057603291616644
2024-05-29,175.43,176.84,174.72,175.9,23388700,-0.0028344671201814275
2024-05-30,175.2,175.22,171.79,172.11,22958700,-0.021546333143831697
2024-05-31,171.86,173.06,169.44,172.5,37638900,0.002265992679100437
2024-06-03,172.54,174.53,171.16,173.17,27459118,0.003884057971014432
2024-06-04,173.28,173.85,171.89,173.79,26879600,0.003580296818155526
2024-06-05,175.2,176.65,173.93,175.41,22068519,0.009321595028482621
2024-06-06,175.9,177.15,175.75,176.73,23251013,0.007525226611937663
2024-06-07,177.05,177.87,174.3,174.46,19661400,-0.012844451988909489
2024-06-10,174.97,177.06,172.76,175.01,23779218,0.0031525851197982124
2024-06-11,176.22,176.84,173.77,176.62,21540600,0.00919947431575352
2024-06-12,178.25,180.41,176.11,177.79,27864737,0.00662439134865811
2024-06-13,176.11,176.74,174.88,175.16,20913300,-0.014792732999606262
2024-06-14,174.22,177.06,174.15,176.79,18063600,0.009305777574788676
2024-06-17,175.46,178.36,174.81,177.24,19618500,0.002545392838961602
2024-06-18,177.14,177.39,174.1,175.09,21869900,-0.012130444594899648
2024-06-20,175.37,177.29,174.99,176.3,20160100,0.006910731623736455
2024-06-21,177.0,180.85,176.61,179.63,58582743,0.0188882586500283
2024-06-24,180.16,180.89,178.67,179.22,18298012,-0.0022824695206813406
2024-06-25,179.62,184.29,179.42,184.03,23235600,0.026838522486329675
2024-06-26,182.63,184.51,182.48,183.88,19839000,-0.0008150844970928883
2024-06-27,184.18,186.05,184.02,185.41,18848900,0.008320643898194424
2024-06-28,184.32,185.13,181.96,182.15,29156644,-0.017582654657246066
2024-07-01,183.03,183.88,181.3,182.99,16006128,0.004611583859456481
2024-07-02,182.05,185.57,181.56,185.24,17372500,0.012295753866331527
2024-07-03,184.85,186.09,184.0,185.82,10242126,0.0031310732023319687
2024-07-05,185.86,190.86,185.8,190.6,20967500,0.025723818749327387
2024-07-08,189.9,190.17,187.78,189.03,21035900,-0.008237145855194083
2024-07-09,190.31,191.36,188.72,188.98,15141312,-0.00026450827910917685
2024-07-10,189.15,191.75,189.03,191.18,15952500,0.011641443538998875
2024-07-11,189.85,190.86,185.08,185.57,25625800,-0.02934407364787117
2024-07-12,185.08,187.11,184.49,185.07,22898406,-0.002694401034650018
2024-07-15,184.92,188.24,184.92,186.53,16474043,0.007888906900091808
2024-07-16,187.36,188.68,183.37,183.92,18290722,-0.013992387283546903
2024-07-17,182.97,183.55,179.9,181.02,20734100,-0.0157677250978685
2024-07-18,181.93,182.5,176.47,177.69,25315727,-0.018395757374875754
2024-07-19,178.88,180.29,177.13,177.66,18881900,-0.0001688333614722204
2024-07-22,180.59,182.7,180.23,181.67,24100345,0.02257120342226715
2024-07-23,182.05,183.61,181.54,181.79,36352714,0.0006605383387461305
2024-07-24,173.6,176.19,171.82,172.63,49585203,-0.050387810110567144
2024-07-25,172.52,173.42,167.19,167.28,44852000,-0.030991137114058986
2024-07-26,167.15,168.09,164.06,167.0,41336900,-0.0016738402678144748
2024-07-29,168.83,170.43,167.99,169.53,20293822,0.015149700598802385
2024-07-30,170.24,171.23,168.44,170.29,18959700,0.004482982363003485
2024-07-31,173.24,174.25,170.01,171.54,25729100,0.007340419284749489
2024-08-01,170.25,174.05,168.88,170.76,24531400,-0.004547044421126301
2024-08-02,166.44,168.51,164.67,166.66,29130102,-0.024010306863433972
2024-08-05,155.5,164.43,154.93,159.25,53630700,-0.04446177847113886
2024-08-06,159.33,160.57,156.41,158.29,49004600,-0.006028257456828889
2024-08-07,161.25,162.98,158.47,158.94,25138600,0.004106387011181933
2024-08-08,160.51,163.69,160.21,162.03,25578839,0.019441298603246615
2024-08-09,160.01,163.79,159.06,163.67,28602300,0.01012158242300809
2024-08-12,164.35,164.9,161.84,162.29,15895300,-0.008431600171075915
2024-08-13,163.41,164.73,162.97,164.16,18551700,0.011522583030377787
2024-08-14,162.4,163.22,157.71,160.37,40591126,-0.023087231968810906
2024-08-15,160.5,161.64,159.61,161.3,31524300,0.005799089605287744
2024-08-16,161.47,165.06,161.13,162.96,24208647,0.010291382517048975
2024-08-19,165.28,166.69,164.26,166.67,22416200,0.022766323024054902
2024-08-20,166.9,168.64,166.82,167.18,18341533,0.003059938801224016
2024-08-21,165.15,166.85,164.67,165.85,22902000,-0.007955497069027428
2024-08-22,167.26,167.59,163.31,163.8,22493300,-0.012360566777208204
2024-08-23,164.72,166.18,163.83,165.62,13955741,0.011111111111111072
2024-08-26,166.38,167.55,164.46,166.16,14190417,0.0032604757879481916
2024-08-27,165.84,166.44,164.46,164.68,11821941,-0.008907077515647455
2024-08-28,165.04,165.6,161.53,162.85,16407444,-0.01111246052951187
2024-08-29,164.31,165.97,160.25,161.78,19699800,-0.006570463616825228
2024-08-30,162.62,163.66,161.69,163.38,22123811,0.009889974038818083
2024-09-03,161.72,161.85,156.48,157.36,38945301,-0.036846615252784765
2024-09-04,156.66,159.0,155.96,156.45,19353800,-0.0057829181494662985
2024-09-05,156.3,159.45,155.98,157.24,18688747,0.005049536593160875
2024-09-06,157.3,157.83,150.55,150.92,37912130,-0.04019333502925482
2024-09-09,152.51,153.4,147.22,148.71,39260500,-0.01464351974556044
2024-09-10,150.45,151.27,148.34,148.66,31118800,-0.0003362248671912038
2024-09-11,149.92,151.5,147.52,151.16,29607700,0.01681689761872729
2024-09-12,153.8,154.82,152.65,154.69,29695048,0.023352738819793606
2024-09-13,155.43,158.38,155.21,157.46,29591200,0.017906781304544594
2024-09-16,157.31,158.25,156.6,158.06,18379800,0.003810491553410289
2024-09-17,159.02,160.55,158.38,159.32,20715612,0.00797165633303809
2024-09-18,159.86,160.5,158.6,159.81,23677315,0.0030755711775043437
2024-09-19,163.71,163.79,161.34,162.14,26587733,0.014579813528565078
2024-09-20,163.5,163.73,162.06,163.59,40896438,0.00894288886147776
2024-09-23,164.35,165.49,161.67,161.85,24150900,-0.010636346964973509
2024-09-24,163.03,163.22,160.69,162.29,23332147,0.002718566573988168
2024-09-25,161.47,162.81,161.3,161.49,18869200,-0.0049294472857229765
2024-09-26,163.64,164.08,162.28,162.73,20319336,0.007678494024397686
2024-09-27,162.81,165.7,162.63,163.95,21101307,0.007497081054507415
2024-09-30,163.32,166.15,163.26,165.85,20481303,0.011588899054589819
2024-10-01,167.69,169.16,164.58,166.99,28338123,0.006873681037081747
2024-10-02,166.42,167.52,164.73,165.86,17760200,-0.006766872267800483
2024-10-03,164.41,166.64,163.92,165.86,15073101,0.0
2024-10-04,168.06,168.23,165.48,167.06,19093724,0.007235017484625628
2024-10-07,167.72,168.48,162.75,162.98,22463140,-0.02442236322279423
2024-10-08,163.94,164.73,162.87,164.38,23072733,0.008590011044300017
2024-10-09,163.45,164.84,159.74,161.86,31181800,-0.015330332157196591
2024-10-10,160.87,163.07,160.4,162.08,14144100,0.0013591993080439568
2024-10-11,162.13,163.9,161.24,163.24,15344300,0.007156959526159801
2024-10-14,163.64,166.23,163.4,164.96,19016141,0.010536633178142685
2024-10-15,165.79,167.68,164.63,165.46,20247200,0.0030310378273521454
2024-10-16,164.53,165.8,163.74,165.16,16406030,-0.0018131270397679922
2024-10-17,165.73,166.37,162.76,162.93,21453400,-0.013502058609832779
2024-10-18,163.19,164.71,163.08,163.42,19757700,0.0030074265021786672
2024-10-21,162.95,164.5,162.62,164.07,20946500,0.003977481336433719
2024-10-22,162.98,165.77,162.98,165.14,16568121,0.006521606631315846
2024-10-23,164.76,165.82,161.93,162.78,18280518,-0.014290904686932171
2024-10-24,162.83,163.33,161.01,162.72,22412527,-0.00036859565057134613
2024-10-25,163.67,165.59,163.42,165.27,19828900,0.015671091445427887
2024-10-28,168.75,168.75,163.95,166.72,32138641,0.008773522115326449
2024-10-29,167.73,170.38,167.09,169.68,42169025,0.01775431861804222
2024-10-30,180.68,182.02,174.06,174.46,68890800,0.02817067421027808
2024-10-31,173.13,176.82,171.0,171.11,44769000,-0.019202109366043718
2024-11-01,170.07,172.32,168.88,171.29,31796500,0.0010519548828238356
2024-11-04,169.93,170.73,168.01,169.24,21492744,-0.011968007472706987
2024-11-05,169.43,170.53,168.84,169.74,18242100,0.0029543843063106756
2024-11-06,173.8,176.94,173.5,176.51,33695538,0.039884529280075354
2024-11-07,177.41,181.08,177.19,180.75,25352939,0.024021301909240345
2024-11-08,180.65,180.9,178.08,178.35,22006200,-0.01327800829875525
2024-11-11,178.58,180.55,178.47,180.35,17450400,0.011213905242500655
2024-11-12,179.82,182.49,179.39,181.62,25134905,0.007041863044080943
2024-11-13,180.46,180.96,178.54,178.88,23184003,-0.015086444224204465
2024-11-14,178.28,178.82,174.32,175.58,31007500,-0.018448121645796012
2024-11-15,173.73,174.14,171.22,172.49,32504649,-0.017598815354823993
2024-11-18,173.42,175.44,172.9,175.3,20206613,0.016290799466635697
2024-11-19,173.72,178.87,173.56,178.12,23434925,0.01608670849971472
2024-11-20,177.34,177.68,173.78,175.98,18997111,-0.012014372333258527
2024-11-21,173.9,174.13,163.7,167.63,59734400,-0.04744857370155697
2024-11-22,165.85,166.46,163.9,164.76,38604600,-0.0171210403865657
2024-11-25,166.09,168.63,165.61,167.65,33135300,0.017540665210002526
2024-11-26,167.63,169.82,167.58,169.12,20486720,0.008768267223381976
2024-11-27,169.0,169.48,168.02,169.23,19266511,0.0006504257332071717
2024-11-29,168.5,169.43,167.16,168.95,14257244,-0.0016545529752407528
2024-12-02,168.77,172.08,168.57,171.49,23789100,0.01503403373779233
2024-12-03,171.49,172.68,170.85,171.34,22248705,-0.0008746865706455997
2024-12-04,171.15,174.91,171.06,174.37,31615137,0.017684136804015482
2024-12-05,175.36,176.06,172.33,172.64,21356243,-0.009921431438894457
2024-12-06,172.03,175.08,171.86,174.71,21462400,0.01199026876737741
2024-12-09,173.96,176.26,173.65,175.37,25389631,0.0037776887413427662
2024-12-10,182.85,186.36,181.05,185.17,54813022,0.05588184980327293
2024-12-11,185.31,195.61,184.85,195.4,67894100,0.055246530215477874
2024-12-12,195.0,195.18,191.71,191.96,34817500,-0.017604912998976485
2024-12-13,191.01,192.73,189.64,189.82,25143500,-0.01114815586580542
2024-12-16,192.87,199.0,192.62,196.66,44934901,0.03603413760404606
2024-12-17,197.25,201.42,194.98,195.42,43504025,-0.0063052984846944105
2024-12-18,195.22,197.0,187.74,188.4,34166100,-0.03592262818544667
2024-12-19,191.63,193.03,188.38,188.51,32265241,0.0005838641188959937
2024-12-20,185.78,192.89,185.22,191.41,63462934,0.01538379926794331
2024-12-23,192.62,195.1,190.15,194.63,25675014,0.016822527558643774
2024-12-24,194.84,196.11,193.78,196.11,10403300,0.007604172018702338
2024-12-26,195.15,196.75,194.38,195.6,12057210,-0.0026005813064097216
2024-12-27,194.95,195.32,190.65,192.76,18891400,-0.01451942740286305
2024-12-30,189.8,192.55,189.12,191.24,14264700,-0.007885453413571164
2024-12-31,191.08,191.96,188.51,189.3,17466919,-0.010144321271700507
2025-01-02,190.65,192.0,187.5,189.43,20370828,0.0006867406233490581
2025-01-03,191.37,193.21,189.98,191.79,18596200,0.01245842791532481
2025-01-06,193.98,198.22,193.85,196.87,29563638,0.026487303821888686
2025-01-07,197.11,201.0,194.6,195.49,26487244,-0.007009701833697313
2025-01-08,192.57,196.29,192.38,193.95,24864800,-0.007877640800041052
2025-01-10,194.3,196.52,190.31,192.04,26665206,-0.009847898943026512
2025-01-13,190.07,191.18,187.36,191.01,21823700,-0.005363465944594914
2025-01-14,191.24,191.98,188.31,189.66,17174900,-0.007067692790953317
2025-01-15,193.09,196.36,191.86,195.55,21776000,0.031055573130865932
2025-01-16,194.14,195.48,192.81,192.91,17815432,-0.01350038353362315
2025-01-17,196.53,197.23,193.75,196.0,27735100,0.01601783214970709
2025-01-21,199.07,202.29,197.87,198.05,29971300,0.010459183673469541
2025-01-22,199.06,200.48,197.53,198.37,26200617,0.0016157535975762638
2025-01-23,198.14,200.3,195.2,197.98,26951400,-0.0019660230881686225
2025-01-24,198.1,200.9,198.0,200.21,23877521,0.011263764016567368
2025-01-27,192.41,196.88,190.73,191.81,41728900,-0.04195594625643073
2025-01-28,192.75,195.48,190.68,195.3,24157929,0.018195088890047506
2025-01-29,195.56,196.79,193.43,195.41,18218300,0.0005632360471068409
2025-01-30,198.0,201.4,197.67,200.87,24354700,0.027941251727137795
2025-01-31,202.0,205.48,201.8,204.02,32042000,0.01568178423856237
2025-02-03,200.69,203.75,200.1,201.23,27838348,-0.0136751298892267
2025-02-04,203.39,207.05,202.81,206.38,43856425,0.025592605476320696
2025-02-05,191.07,192.75,188.03,191.33,70461770,-0.07292373291985654
2025-02-06,189.5,192.1,188.72,191.6,29297442,0.0014111744107039303
2025-02-07,191.05,191.18,183.24,185.34,49315000,-0.03267223382045925
2025-02-10,187.35,188.2,185.86,186.47,23105649,0.0060969029891011495
2025-02-11,185.03,186.94,184.28,185.32,21239519,-0.006167211883949197
2025-02-12,183.22,185.11,181.83,183.61,22072600,-0.009227282538311954
2025-02-13,184.32,186.28,183.14,186.14,21402523,0.013779205925603
2025-02-14,185.06,186.4,184.32,185.23,20448437,-0.004888793381325862
2025-02-18,185.6,185.96,181.74,183.77,29916700,-0.007882092533606722
2025-02-19,184.07,185.46,183.59,185.27,19549400,0.008162376884148559
2025-02-20,184.8,185.31,182.72,184.56,20441500,-0.00383224483186706
2025-02-21,185.15,185.34,179.08,179.66,35199239,-0.026549631556133546
2025-02-24,181.99,183.12,178.89,179.25,29854206,-0.0022820883891795374
2025-02-25,178.04,178.74,174.69,175.42,41913411,-0.021366806136680738
2025-02-26,175.07,176.08,171.58,172.73,35431300,-0.015334625470299845
2025-02-27,173.99,174.56,167.94,168.5,39991015,-0.024489087014415545
2025-02-28,168.68,170.61,166.77,170.28,48130600,0.01056379821958453
2025-03-03,171.93,173.37,165.93,167.01,40770500,-0.019203664552501776
2025-03-04,166.24,173.29,165.8,170.92,45388000,0.023411771750194488
2025-03-05,170.52,173.78,169.06,173.02,30954922,0.012286449801076627
2025-03-06,170.53,174.81,170.5,172.35,28302000,-0.0038723846954110686
